Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,BR_Density,Room_Density,Dist_to_City,RecID,SetID
142100,2.811,15,4760,871,2459,734,35.56,-120.29,55999.26145,251013.8605,427673.349,243988.2231,311557.0392,2.823191734,6.485013624,243988.2231,11709,O
63200,1.1903,13,1657,362,1186,376,35.58,-119.35,129165.9836,197629.9817,376816.0073,299691.329,367415.8387,3.276243094,4.406914894,197629.9817,11711,O
69700,1.8819,16,5396,1182,1802,807,35.58,-118.45,163605.4644,170920.4786,339850.4152,364540.4005,430718.9348,1.524534687,6.686493185,170920.4786,11712,O
113500,2.6528,9,5782,1184,3026,1130,35.59,-120.63,30524.77549,276911.8888,451638.3058,224555.6243,291148.0358,2.555743243,5.116814159,224555.6243,11713,O
71800,3.176,14,2719,502,1497,457,35.59,-119.35,129601.2729,198583.4425,377749.7669,298957.3095,366665.3803,2.982071713,5.949671772,198583.4425,11714,O
71900,2.3934,33,3240,654,1809,616,35.59,-119.34,130432.4504,198120.8546,377260.1986,299637.9328,367333.7798,2.766055046,5.25974026,198120.8546,11715,O
54100,1.7868,20,3085,691,2645,676,35.59,-119.33,131264.6295,197661.3989,376772.2399,300319.675,368003.1244,3.827785818,4.563609467,197661.3989,11716,O
204500,3.2112,20,3389,704,1309,520,35.6,-121.1,3520.442021,312378.4545,483872.633,205591.1822,269300.7806,1.859375,6.517307692,205591.1822,11717,O
206900,4.475,13,4461,764,1795,640,35.6,-120.6,33370.58121,275446.352,450470.2196,224958.3155,291704.0028,2.34947644,6.9703125,224958.3155,11718,O
58800,2.4961,16,1584,309,1011,268,35.6,-119.34,130872.8713,199078.2316,378196.1893,298907.8306,366586.4392,3.27184466,5.910447761,199078.2316,11719,O
60500,1.4619,32,2703,683,2682,675,35.6,-119.33,131702.1646,198621.047,377709.4993,299591.1477,367257.0606,3.926793558,4.004444444,198621.047,11721,O
70200,3.858,16,2678,483,1473,487,35.6,-117.7,190749.8531,179114.7335,324524.3919,421635.1868,486135.2605,3.049689441,5.498973306,179114.7335,11722,O
102800,6.0532,12,1678,241,765,281,35.6,-117.68,191461.729,179629.0242,324248.4419,423225.5666,487682.6017,3.174273859,5.971530249,179629.0242,11723,O
91700,2.5812,14,1740,391,850,317,35.6,-117.66,192188.3135,180160.3432,323982.7045,424817.5129,489231.5397,2.173913043,5.488958991,180160.3432,11724,O
67300,1.6236,17,4002,930,1614,731,35.61,-118.48,164995.4314,174553.1446,343934.7345,360442.3396,426571.7601,1.735483871,5.474692202,174553.1446,11725,O
84500,3.5988,9,4241,832,1929,742,35.61,-117.68,192482.4369,180693.7662,325347.8895,422698.4401,487108.9614,2.318509615,5.715633423,180693.7662,11726,O
87200,4.8494,5,5735,932,2623,862,35.61,-117.66,193205.0939,181221.8984,325083.0832,424292.1625,488659.5207,2.814377682,6.653132251,181221.8984,11727,O
83200,4.25,10,2656,506,1349,501,35.61,-117.64,193942.2447,181766.8267,324828.4802,425887.4215,490211.6524,2.666007905,5.301397206,181766.8267,11728,O
140000,2.4567,43,3044,652,1456,608,35.62,-120.69,28801.21666,283247.6778,457858.8613,218984.0625,285410.7589,2.233128834,5.006578947,218984.0625,11729,O
168100,3.8661,6,12779,2441,6085,2157,35.62,-120.67,30024.23564,281811.4478,456556.854,219867.738,286384.2423,2.492830807,5.924432082,219867.738,11731,O
47500,2.1186,18,820,239,1345,207,35.62,-119.69,103834.7248,218658.6647,397985.8604,274182.2883,342164.6024,5.627615063,3.961352657,218658.6647,11732,O
75800,1.4141,18,2304,527,782,390,35.62,-118.45,167363.8781,175341.3782,344012.2062,362111.8908,428140.5567,1.483870968,5.907692308,175341.3782,11733,O
71900,3.5931,18,2657,496,1426,483,35.62,-117.7,192799.9898,181250.9523,326721.4477,420579.6282,484986.5824,2.875,5.501035197,181250.9523,11734,O
52400,2.1458,30,2994,741,1481,581,35.62,-117.68,193504.1502,181759.0733,326447.4217,422173.5808,486537.1825,1.998650472,5.153184165,181759.0733,11735,O
85700,4.15,11,5897,1138,2728,1072,35.62,-117.66,194222.9171,182284.0543,326183.5403,423769.0751,488089.3609,2.397188049,5.500932836,182284.0543,11736,O
195200,3.3472,31,3476,644,1476,567,35.63,-120.72,27987.11095,286079.8588,460586.1685,216702.4023,283022.7856,2.291925466,6.130511464,216702.4023,11737,O
256700,4.2841,8,2690,410,1085,381,35.63,-120.67,30835.59184,282489.9317,457330.1447,218900.2698,285449.4462,2.646341463,7.060367454,218900.2698,11738,O
96900,2.3125,15,5907,1257,2310,1001,35.63,-118.41,170237.7488,176094.7312,343807.2434,364559.426,430464.3108,1.837708831,5.901098901,176094.7312,11739,O
109000,5.5773,5,3151,482,1335,428,35.63,-117.69,194174.8443,182570.2859,327682.3122,420852.9386,485190.9612,2.769709544,7.362149533,182570.2859,11741,O
105300,6.0653,18,4334,641,1777,661,35.63,-117.68,194526.8528,182824.9358,327547.0377,421650.9972,485967.2715,2.772230889,6.556732224,182824.9358,11742,O
63500,3.0687,32,3661,787,1613,706,35.63,-117.67,194882.5003,183083.78,327414.291,422449.4381,486743.974,2.049555273,5.185552408,183083.78,11743,O
42100,2.0441,33,2579,564,1155,431,35.63,-117.66,195241.7668,183346.8006,327284.075,423248.2592,487521.0668,2.04787234,5.983758701,183346.8006,11744,O
114000,2.0076,38,2564,546,1301,481,35.64,-120.69,30508.34146,284600.1707,459402.1303,217042.8585,283536.2753,2.382783883,5.330561331,217042.8585,11745,O
83300,2.6726,29,1476,220,902,205,35.64,-119.19,141059.6592,196537.0414,374896.4872,306466.4926,373846.668,4.1,7.2,196537.0414,11746,O
68500,1.3023,17,2248,535,927,427,35.64,-118.47,168317.9441,177755.1025,346730.0354,359389.0035,425382.5337,1.73271028,5.264637002,177755.1025,11747,O
72500,1.5667,15,2966,669,1007,465,35.64,-118.33,175174.3754,176727.017,342472.9762,370099.9372,435792.4207,1.505231689,6.378494624,176727.017,11748,O
109400,5.8625,8,2683,416,1154,399,35.64,-117.7,194853.9368,183389.2551,328918.8639,419533.1892,483845.3844,2.774038462,6.724310777,183389.2551,11749,O
115700,6.1935,6,2115,342,927,337,35.64,-117.67,195904.2749,184148.6574,328514.4505,421930.022,486176.7459,2.710526316,6.275964392,184148.6574,11751,O
144900,1.6303,14,3487,889,2352,796,35.65,-120.69,31386.1847,285280.5111,460175.8506,216074.2992,282600.9326,2.645669291,4.380653266,216074.2992,11752,O
158200,2.9926,9,3466,673,2356,619,35.65,-120.64,34309.87546,281725.6095,456945.448,218332.828,285072.3615,3.500742942,5.599353796,218332.828,11753,O
80000,2.6066,21,2403,483,1647,415,35.65,-119.77,99686.72935,225741.3254,404986.7605,266711.0834,334715.1772,3.409937888,5.790361446,225741.3254,11754,O
94600,3.4792,33,1504,325,584,223,35.65,-118.87,152502.1997,186628.2269,362149.9974,328837.0276,395616.0664,1.796923077,6.744394619,186628.2269,11755,O
54300,1.8984,19,1124,290,598,261,35.65,-117.81,192336.7343,182016.8117,331687.6188,410245.0463,474750.9013,2.062068966,4.30651341,182016.8117,11756,O
81700,3.1755,15,2357,484,1110,442,35.65,-117.74,194540.5515,183511.294,330590.1106,415819.433,480171.3735,2.29338843,5.332579186,183511.294,11757,O
87500,4.0167,5,1131,276,520,232,35.65,-117.69,196226.9169,184706.6418,329880.8574,419812.8619,484055.1486,1.884057971,4.875,184706.6418,11758,O
81900,3.3269,15,2701,576,1245,513,35.65,-117.68,196575.1648,184958.2883,329746.5177,420612.691,484833.0794,2.161458333,5.265107212,184958.2883,11759,O
54700,2.0025,32,3216,750,2639,709,35.67,-119.24,142309.8221,201547.8085,380067.8619,300855.4194,368244.1562,3.518666667,4.53596615,201547.8085,11761,O
58500,2.5208,21,1885,398,1539,388,35.68,-119.24,142781.8956,202538.3543,381023.4852,300160.3411,367524.7002,3.866834171,4.858247423,202538.3543,11762,O
55200,1.8843,16,2874,677,3078,651,35.68,-119.22,144416.8905,201726.181,380104.3674,301573.9727,368905.1328,4.546528804,4.414746544,201726.181,11763,O
67500,2.25,15,1962,403,730,321,35.68,-118.06,189304.9894,181773.223,339815.4817,388857.2016,453777.9501,1.811414392,6.112149533,181773.223,11764,O
248700,3.8158,14,5020,909,2105,796,35.69,-120.9,23391.25482,303111.0171,477001.9667,203352.3917,268912.3589,2.315731573,6.306532663,203352.3917,11765,O
101400,1.5957,18,3303,814,986,522,35.7,-118.5,172739.3655,184708.7858,353928.9933,353533.1623,419349.7685,1.211302211,6.327586207,184708.7858,11766,O
90000,1.4205,28,1491,408,98,48,35.72,-118.59,170936.4749,188117.6221,358953.6289,345468.894,411402.4055,0.240196078,31.0625,188117.6221,11767,O
81200,2.0694,18,4754,1075,1366,690,35.72,-118.47,176003.7968,186592.1911,355065.7946,354669.3513,420334.1069,1.270697674,6.889855072,186592.1911,11768,O
91800,4.1518,13,2566,449,1181,414,35.73,-117.87,199080.816,189646.1056,341446.1258,401285.0381,465534.5641,2.630289532,6.198067633,189646.1056,11769,O
162700,3.7303,9,4267,785,2065,691,35.74,-120.47,52301.12273,276473.4411,453399.1871,218252.8721,285782.0925,2.630573248,6.175108538,218252.8721,11771,O
68400,2.033,16,2275,659,1914,614,35.74,-119.23,146560.1786,208111.5821,386321.5487,296758.845,363946.8307,2.904400607,3.705211726,208111.5821,11772,O
92300,1.8419,18,2327,642,799,335,35.74,-118.31,185414.2047,187768.3218,352472.6336,365945.9439,431156.3499,1.244548287,6.946268657,187768.3218,11773,O
52100,1.517,36,1598,443,1658,417,35.75,-119.25,145484.9586,209903.3113,388189.8347,294650.0026,361846.1881,3.742663657,3.832134293,209903.3113,11774,O
96000,2.6288,23,3166,700,1097,493,35.75,-118.44,180241.9965,189629.7283,357282.144,355264.6883,420728.6654,1.567142857,6.421906694,189629.7283,11775,O
154300,3.23,11,8997,1698,1825,756,35.76,-120.93,25331.12803,309924.8138,484293.7753,195164.7015,260823.3586,1.074793875,11.90079365,195164.7015,11776,O
90600,2.2165,15,1914,425,1130,421,35.76,-120.7,41382.54486,293633.3098,469412.5426,205050.3281,271893.6703,2.658823529,4.54631829,205050.3281,11777,O
59800,2.1295,15,3938,789,3500,768,35.76,-119.29,142857.7129,212513.6376,390977.212,291112.8457,358353.7442,4.43599493,5.127604167,212513.6376,11778,O
57300,1.6045,36,2332,656,2175,610,35.76,-119.25,146014.6111,210901.4624,389150.8679,293973.9764,361141.4476,3.31554878,3.82295082,210901.4624,11779,O
56500,1.6786,35,1618,378,1449,398,35.77,-119.25,146550.7853,211900.7463,390112.702,293300.6056,360438.7573,3.833333333,4.065326633,211900.7463,11781,O
67800,1.7813,28,1737,521,1764,514,35.77,-119.24,147340.3939,211507.5624,389661.3783,294019.8661,361139.0756,3.385796545,3.379377432,211507.5624,11782,O
72500,2.4044,36,3225,635,2034,593,35.77,-119.23,148131.3324,211117.5836,389211.7005,294740.0769,361840.2293,3.203149606,5.438448567,211117.5836,11783,O
84000,4.1917,26,2636,468,1416,485,35.77,-119.23,148131.3324,211117.5836,389211.7005,294740.0769,361840.2293,3.025641026,5.435051546,211117.5836,11784,O
59800,2.7411,27,1513,342,1346,323,35.78,-119.25,147093.4098,212901.1471,391075.3311,292629.9087,359738.1293,3.935672515,4.684210526,212901.1471,11785,O
69900,2.2981,35,1927,386,1371,414,35.78,-119.25,147093.4098,212901.1471,391075.3311,292629.9087,359738.1293,3.551813472,4.654589372,212901.1471,11786,O
67200,2.1806,8,1612,343,1230,330,35.78,-119.23,148667.9922,212121.7748,390176.6629,294072.4797,361142.141,3.586005831,4.884848485,212121.7748,11787,O
62200,1.7418,8,3271,797,2700,688,35.79,-119.25,147642.4135,213902.649,392038.7494,291961.9041,359039.5756,3.38770389,4.754360465,213902.649,11788,O
62100,2.3125,31,2862,606,2467,600,35.79,-119.23,149211.0073,213127.0355,391142.4049,293407.5757,360446.1288,4.070957096,4.77,213127.0355,11789,O
71300,4.125,38,298,55,161,47,35.9,-118.86,178197.9725,212995.901,386914.1323,314224.1208,379996.5442,2.927272727,6.340425532,212995.901,11801,O
250000,5.3245,39,768,162,264,118,35.91,-120.51,64388.77806,292051.8325,469780.1858,200887.2483,268667.8121,1.62962963,6.508474576,200887.2483,11802,O
62500,3.125,16,259,53,131,38,35.91,-120,97526.35178,261286.2056,440561.0796,231645.976,299591.9521,2.471698113,6.815789474,231645.976,11803,O
114600,3.3724,16,3077,628,1479,536,35.94,-121,35070.85768,327233.1082,502705.7371,174430.4658,240414.7006,2.355095541,5.740671642,174430.4658,11804,O
65700,2.6576,18,3501,721,2009,660,35.94,-119.06,170885.5966,222688.2111,398652.0483,296583.4338,362664.2517,2.786407767,5.304545455,222688.2111,11805,O
200000,3.5547,31,372,68,479,67,35.95,-121.32,13293.67508,350743.0218,524457.0189,162318.9324,225625.3602,7.044117647,5.552238806,162318.9324,11806,O
55800,1.8462,25,1009,246,994,222,35.95,-119.04,173001.7163,223136.4807,398850.4323,297514.2021,363499.0433,4.040650407,4.545045045,223136.4807,11807,O
52500,1.881,25,2014,402,1160,362,35.96,-119.19,162298.9916,228970.7373,405976.7912,285540.8947,351852.374,2.885572139,5.563535912,228970.7373,11808,O
51700,1.875,18,1187,308,1343,277,35.96,-119.04,173587.9697,224186.8884,399848.7526,296925.9746,362863.6911,4.36038961,4.285198556,224186.8884,11809,O
56200,2.25,7,2049,482,1387,422,35.99,-120.12,94342.09396,274978.162,454184.9123,217693.2375,285654.2169,2.877593361,4.855450237,217693.2375,11811,O
47700,2.0976,25,1047,270,1505,286,35.99,-119.96,105559.8581,266172.467,445563.0419,228269.9136,296056.9792,5.574074074,3.660839161,228269.9136,11812,O
47800,1.3676,26,1460,316,880,286,35.99,-119.31,155562.1556,236333.358,414058.0707,274693.4936,341168.6125,2.784810127,5.104895105,236333.358,11813,O
51000,1.7372,20,2911,597,1746,588,35.99,-119.28,157700.0172,235224.402,412754.0296,276941.1697,343342.454,2.924623116,4.950680272,235224.402,11814,O
43900,2.0335,33,1726,420,1371,388,36,-120.14,93753.96799,276975.0512,456164.0273,215626.443,283593.2215,3.264285714,4.448453608,215626.443,11815,O
32900,1.1471,14,1372,386,436,213,36,-116.22,303221.9314,284347.5923,375265.2255,527222.8613,586422.7611,1.129533679,6.441314554,284347.5923,11816,O
48500,2.2167,18,1165,334,1119,308,36.01,-120.12,95830.63457,276711.067,455949.596,216156.0654,284095.2438,3.350299401,3.782467532,216156.0654,11817,O
128900,2.8603,14,3263,651,1910,594,36.01,-118.73,194085.2215,222150.1351,393578.6755,318250.7466,383119.5277,2.933947773,5.493265993,222150.1351,11818,O
225000,3.05,20,156,39,171,37,36.02,-119.8,119286.1589,260668.6278,440020.8951,237130.2393,304585.7603,4.384615385,4.216216216,237130.2393,11819,O
79800,2.375,17,3915,742,1768,688,36.02,-119.01,179459.7383,229657.1942,404689.5666,295782.2342,361342.5217,2.382749326,5.690406977,229657.1942,11821,O
60900,2.9708,27,2533,518,1371,461,36.04,-120.14,96829.102,280440.1802,459692.3919,212558.2918,280479.6212,2.646718147,5.494577007,212558.2918,11822,O
112500,1.8894,39,915,199,580,175,36.04,-119.4,151644.5737,244809.5208,422874.5169,264874.1984,331354.4185,2.914572864,5.228571429,244809.5208,11823,O
98500,2.9208,28,1148,233,521,212,36.04,-118.92,187463.6881,229442.0342,403327.3259,301685.0263,366895.7162,2.236051502,5.41509434,229442.0342,11824,O
112500,2.2917,29,1016,174,481,140,36.05,-119.27,162515.8496,240982.5479,418192.1768,274078.4423,340176.1364,2.764367816,7.257142857,240982.5479,11825,O
53900,2.1477,27,1575,321,1063,317,36.05,-119.12,173225.1387,236026.2158,412007.4266,285573.248,351270.6998,3.31152648,4.968454259,236026.2158,11826,O
65200,2.2202,22,2078,431,1336,456,36.05,-119.02,180570.0627,233107.9725,408089.9604,293324.8136,358751.6661,3.099767981,4.557017544,233107.9725,11827,O
53100,1.3807,27,1127,294,839,276,36.05,-119.01,181312.991,232833.7053,407707.4942,294103.5921,359503.2836,2.853741497,4.083333333,232833.7053,11828,O
52300,1.5506,24,3208,691,1986,662,36.05,-119,182057.3784,232562.6767,407326.7346,294883.0083,360255.5252,2.874095514,4.84592145,232562.6767,11829,O
48700,1.8827,20,2236,434,1405,412,36.06,-119.31,159860.4913,243433.9342,420878.6166,270444.89,336599.3997,3.237327189,5.427184466,243433.9342,11831,O
71300,1.9091,29,1815,376,1421,339,36.06,-119.19,168859.7431,239289.8119,415837.2375,279609.3277,345443.4268,3.779255319,5.353982301,239289.8119,11832,O
41500,1.6452,32,1838,441,1628,425,36.06,-119.14,172438.65,237689.9018,413804.9447,283459.5169,349158.4508,3.691609977,4.324705882,237689.9018,11833,O
70600,3.1625,23,2344,407,1184,406,36.06,-119.05,178988.1161,235004.7403,410250.6529,290433.5701,355887.5661,2.909090909,5.773399015,235004.7403,11834,O
51900,2.162,36,1925,443,1405,422,36.06,-119.03,180461.1027,234442.7265,409479.221,291990.6677,357390.0247,3.171557562,4.561611374,234442.7265,11835,O
43100,1.3952,41,2279,538,1908,511,36.06,-119.02,181199.8729,234166.5196,409096.0444,292770.1812,358142.1978,3.546468401,4.459882583,234166.5196,11836,O
47700,1.6812,25,1505,367,1392,359,36.06,-119.01,181940.1363,233893.5278,408714.5669,293550.3311,358894.9947,3.792915531,4.192200557,233893.5278,11837,O
81300,4.0833,41,937,158,396,142,36.06,-119,182681.8749,233623.7624,408334.7933,294331.1123,359648.4117,2.506329114,6.598591549,233623.7624,11838,O
42600,1.7564,19,2153,458,1317,386,36.06,-118.99,183425.0706,233357.2347,407956.7285,295112.5196,360402.4447,2.875545852,5.577720207,233357.2347,11839,O
51400,1.975,26,1289,262,1100,244,36.06,-118.97,184915.7634,232833.9363,407205.744,296677.1933,361912.3435,4.198473282,5.282786885,232833.9363,11841,O
76200,3.2042,11,2265,382,1285,387,36.07,-119.07,178169.3207,236632.018,412030.4943,288320.6856,353774.6441,3.363874346,5.852713178,236632.018,11842,O
64600,1.7031,20,2683,553,1497,548,36.07,-119.06,178899.1855,236344.3876,411641.5656,289099.0029,354525.4813,2.707052441,4.895985401,236344.3876,11843,O
62900,1.7756,21,2472,523,1238,504,36.07,-119.05,179630.635,236059.9152,411254.3145,289877.9708,355276.9541,2.367112811,4.904761905,236059.9152,11844,O
52000,1.5893,17,2623,659,1912,618,36.07,-119.04,180363.6499,235778.6121,410868.7457,290657.5839,356029.0585,2.901365706,4.24433657,235778.6121,11845,O
78000,2.2277,26,2185,435,1108,419,36.07,-119.04,180363.6499,235778.6121,410868.7457,290657.5839,356029.0585,2.547126437,5.214797136,235778.6121,11846,O
77600,2.4167,26,3210,646,1908,642,36.07,-119.03,181098.2112,235500.4896,410484.8641,291437.8371,356781.7906,2.953560372,5,235500.4896,11847,O
60800,1.5911,29,2610,597,1659,571,36.07,-119.02,181834.3002,235225.5592,410102.6744,292218.7252,357535.1462,2.778894472,4.570928196,235225.5592,11848,O
53100,1.6146,39,1173,269,702,232,36.07,-119.02,181834.3002,235225.5592,410102.6744,292218.7252,357535.1462,2.609665428,5.056034483,235225.5592,11849,O
73000,2.9815,20,1042,183,509,175,36.07,-119,183310.9876,234685.3189,409343.3894,293782.3859,359043.7127,2.781420765,5.954285714,234685.3189,11851,O
63900,2.975,21,983,165,672,169,36.07,-118.99,184051.5498,234420.0313,408966.3036,294565.1485,359798.9158,4.072727273,5.816568047,234420.0313,11852,O
42100,1.6607,37,766,189,639,190,36.08,-119.56,141123.3038,255319.7954,433995.1974,250472.4094,317180.531,3.380952381,4.031578947,250472.4094,11853,O
71000,3,5,2693,508,1785,491,36.08,-119.07,178821.8795,237685.0994,413032.7279,287765.5023,353164.0719,3.513779528,5.484725051,237685.0994,11854,O
72100,4.1856,19,2554,443,1301,419,36.08,-119.06,179549,237398.7808,412644.7919,288545.2171,353916.1075,2.936794582,6.095465394,237398.7808,11855,O
67700,2.6944,19,2736,549,1432,503,36.08,-119.03,181739.8884,236558.7496,411491.0535,290888.2041,356175.9866,2.608378871,5.439363817,236558.7496,11856,O
80600,3.25,19,2471,431,1040,426,36.08,-119.03,181739.8884,236558.7496,411491.0535,290888.2041,356175.9866,2.412993039,5.800469484,236558.7496,11857,O
55500,1.8857,31,1620,366,1154,348,36.08,-119.01,183208.2296,236014.6111,410730.3332,292453.346,357685.6763,3.153005464,4.655172414,236014.6111,11858,O
100000,0.4999,23,333,92,198,55,36.09,-119.99,110465.7401,276754.0844,456163.6823,218977.7332,286593.3258,2.152173913,6.054545455,218977.7332,11859,O
64700,3.2847,35,1648,285,792,265,36.09,-119.56,141693.7633,256298.8047,434947.1367,249843.2412,316508.1889,2.778947368,6.218867925,249843.2412,11861,O
52300,1.85,14,1267,290,1077,279,36.09,-119.56,141693.7633,256298.8047,434947.1367,249843.2412,316508.1889,3.713793103,4.541218638,249843.2412,11862,O
